SEG_ID	Doc	Source	Tagged Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
3	doc26	Este método estima la mortalidad atribuida a partir de la mortalidad observada en Brasil (fuente: Sistema de Información de Mortalidad del Sistema Único de Salud de Brasil-2016); de las prevalencias de fumadores, exfumadores y nunca fumadores (Encuesta Nacional de Salud de Brasil-2013) y del exceso de riesgo de morir (riesgo relativo) que tienen los fumadores y exfumadores en comparación con los nunca fumadores (5 estudios de cohortes norteamericanos).		This method estimates the mortality attributed from the mortality observed in Brazil (source: Mortality Information System of the Brazilian Unified Health System-2016); from the prevalences of smokers, ex-smokers and never-smokers (National Health Survey of Brazil-2013) and from the excess risk of dying (relative risk) that smokers and ex-smokers have compared to never-smokers (5 North American cohort studies).	TMT_run1	This method estimates the mortality attributed <tag>from</tag> the mortality observed in Brazil (source: Mortality Information System of the Brazilian Unified Health System-2016); from the prevalences of smokers, ex-smokers and never-smokers (National Health Survey of Brazil-2013) and from the excess risk of dying (relative risk) that smokers and ex-smokers have compared to never-smokers (5 North American cohort studies).	Linguistic Conventions - Grammar	Neutral	5119698
3	doc26	Este método estima la mortalidad atribuida a partir de la mortalidad observada en Brasil (fuente: Sistema de Información de Mortalidad del Sistema Único de Salud de Brasil-2016); de las prevalencias de fumadores, exfumadores y nunca fumadores (Encuesta Nacional de Salud de Brasil-2013) y del exceso de riesgo de morir (riesgo relativo) que tienen los fumadores y exfumadores en comparación con los nunca fumadores (5 estudios de cohortes norteamericanos).		This method estimates the mortality attributed from the mortality observed in Brazil (source: Mortality Information System of the Brazilian Unified Health System-2016); from the prevalences of smokers, ex-smokers and never-smokers (National Health Survey of Brazil-2013) and from the excess risk of dying (relative risk) that smokers and ex-smokers have compared to never-smokers (5 North American cohort studies).	TMT_run1	This method estimates the mortality attributed from the mortality observed in Brazil (source: Mortality Information System of the Brazilian Unified Health System-2016); from the prevalences of smokers, <tag>ex-smokers</tag> and never-smokers (National Health Survey of Brazil-2013) and from the excess risk of dying (relative risk) that smokers and ex-smokers have compared to never-smokers (5 North American cohort studies).	Linguistic Conventions - Punctuation	Neutral	5119698
3	doc26	Este método estima la mortalidad atribuida a partir de la mortalidad observada en Brasil (fuente: Sistema de Información de Mortalidad del Sistema Único de Salud de Brasil-2016); de las prevalencias de fumadores, exfumadores y nunca fumadores (Encuesta Nacional de Salud de Brasil-2013) y del exceso de riesgo de morir (riesgo relativo) que tienen los fumadores y exfumadores en comparación con los nunca fumadores (5 estudios de cohortes norteamericanos).		This method estimates the mortality attributed from the mortality observed in Brazil (source: Mortality Information System of the Brazilian Unified Health System-2016); from the prevalences of smokers, ex-smokers and never-smokers (National Health Survey of Brazil-2013) and from the excess risk of dying (relative risk) that smokers and ex-smokers have compared to never-smokers (5 North American cohort studies).	TMT_run1	This method estimates the mortality attributed from the mortality observed in Brazil (source: Mortality Information System of the Brazilian Unified Health System-2016); from the prevalences of smokers, ex-smokers and never-smokers <tag>(National Health Survey of Brazil-2013)</tag> and from the excess risk of dying (relative risk) that smokers and ex-smokers have compared to never-smokers (5 North American cohort studies).	Linguistic Conventions - Punctuation	Neutral	5119698
4	doc26	Se presentan estimaciones de mortalidad atribuida globales, por sexo, grupo de edad (35-54; 55-64; 65-74 y 75 años en adelante) y 3 grupos de enfermedades: tumores malignos, enfermedades cardiometabólicas y respiratorias.		Global attributed mortality estimates are presented, by sex, age group (35-54; 55-64; 65-74 and 75 years and older) and 3 disease groups: malignant tumours, cardiometabolic and respiratory diseases.	TMT_run1	Global attributed mortality estimates are presented, by sex, age group (35-54; 55-64; 65-74 and 75 years and older) and 3 disease groups: malignant tumours, <tag>cardiometabolic</tag> and respiratory diseases.	Linguistic Conventions - Punctuation	Minor	5673352
5	doc26	En 2016, el consumo de tabaco causó con 163.831 muertes en Brasil, el 67% (109.369) fue en hombres y cuatro de cada diez (62.791) sucedieron antes de los 65 años.		In 2016, tobacco use caused 163.831 deaths in Brazil, 67% (109.369) were in men and four out of ten (62.791) occurred before the age of 65.	TMT_run1	In 2016, tobacco use caused 163.831 deaths in <tag>Brazil,</tag> 67% (109.369) were in men and four out of ten (62.791) occurred before the age of 65.	Linguistic Conventions - Punctuation	Neutral	5119698
5	doc26	En 2016, el consumo de tabaco causó con 163.831 muertes en Brasil, el 67% (109.369) fue en hombres y cuatro de cada diez (62.791) sucedieron antes de los 65 años.		In 2016, tobacco use caused 163.831 deaths in Brazil, 67% (109.369) were in men and four out of ten (62.791) occurred before the age of 65.	TMT_run1	In 2016, tobacco use caused 163.831 deaths in Brazil, 67% (109.369) were in <tag>men</tag> and four out of ten (62.791) occurred before the age of 65.	Linguistic Conventions - Punctuation	Neutral	5119698
6	doc26	El 42% de la mortalidad atribuida se asocia a enfermedades cardiometabólicas, seguidas de respiratorias (34%) y tumorales (24%), sin diferencias por sexo.		42% of the attributed mortality is associated with cardiometabolic diseases, followed by respiratory (34%) and tumor diseases (24%), without differences by sex.	TMT_run1				5673352
7	doc26	El 14% de las muertes que sucedieron en Brasil durante 2016 en población de 35 y más años se atribuye al consumo de tabaco.		14% of deaths that occurred in Brazil during 2016 in population aged 35 and over are attributed to tobacco use.	TMT_run1	14% of deaths that occurred in Brazil during 2016 in population aged 35 and <tag>over</tag> are attributed to tobacco use.	Terminology - Inconsistent use of terminology	Major	5673352
8	doc26	Realizar de forma periódica estimaciones de MA es necesario para valorar y fortalecer las leyes de control de tabaquismo implantadas.		Periodically performing AM estimates is necessary to assess and strengthen the smoking control laws implemented.	TMT_run1				5673352
1	doc27	Durante los últimos 30 años las investigaciones en carcinoma vesical metastásico han estado paralizadas, limitándose el tratamiento de dicha patología al empleo de fármacos quimioterápicos, los cuales, a pesar de presentar una elevada tasa de respuesta inicial, tienen excepcionales respuestas completas y mantenidas en el tiempo.		During the last 30 years, investigations in metastatic bladder carcinoma have been paralyzed, limiting the treatment of this pathology to the use of chemotherapeutic drugs, which, despite presenting a high initial response rate, have exceptional complete and sustained responses over time.	TMT_run1	During the last 30 years, investigations in metastatic bladder carcinoma have been paralyzed, limiting the treatment of this pathology to the use of chemotherapeutic drugs, which, despite presenting a high initial response rate, <tag>have</tag> exceptional complete and sustained responses over time.	Other	Neutral	5673352
1	doc27	Durante los últimos 30 años las investigaciones en carcinoma vesical metastásico han estado paralizadas, limitándose el tratamiento de dicha patología al empleo de fármacos quimioterápicos, los cuales, a pesar de presentar una elevada tasa de respuesta inicial, tienen excepcionales respuestas completas y mantenidas en el tiempo.	Durante los últimos 30 años las investigaciones en carcinoma vesical metastásico han estado paralizadas, <tag>limitándose</tag> el tratamiento de dicha patología al empleo de fármacos quimioterápicos, los cuales, a pesar de presentar una elevada tasa de respuesta inicial, tienen excepcionales respuestas completas y mantenidas en el tiempo.	During the last 30 years, investigations in metastatic bladder carcinoma have been paralyzed, limiting the treatment of this pathology to the use of chemotherapeutic drugs, which, despite presenting a high initial response rate, have exceptional complete and sustained responses over time.	TMT_run1			Minor	5673352
2	doc27	Recientemente, la Agencia Europea del Medicamento ha autorizado el empleo de fármacos inmunoterápicos para el tratamiento de esta patología en estadío metastásico.		Recently, European Medicines Agency has authorised the use of immunotherapy drugs for the treatment of this pathology in the metastatic stage.	TMT_run1	Recently, <tag>European Medicines Agency</tag> has authorised the use of immunotherapy drugs for the treatment of this pathology in the metastatic stage.	Accuracy - Mistranslation	Critical	5673352
2	doc27	Recientemente, la Agencia Europea del Medicamento ha autorizado el empleo de fármacos inmunoterápicos para el tratamiento de esta patología en estadío metastásico.		Recently, European Medicines Agency has authorised the use of immunotherapy drugs for the treatment of this pathology in the metastatic stage.	TMT_run1	Recently, European Medicines Agency has authorised the use of immunotherapy drugs for the treatment of this pathology <tag>in</tag> the metastatic stage.	Linguistic Conventions - Grammar	Minor	5673352
